logP,MolecularWeight,TPSA,Chi0v,Chi1v,NumHDonors,NumHAcceptors,NumRotatableBonds,QED,SMILES,Lipophilicity
2.1758,303.284,63.22,11.391854185499191,6.413931535716533,2,5,6,0.8583401331847311,C[C@@H](CNCC1=CC=C(O1)C2=NN(C=C2)CC(F)(F)F)O,1.3295666666666675
-3.271599999999996,235.461,14.100000000000001,11.957641120674607,4.154320376686505,0,0,0,0.3913445071608557,CC1(CCCC([N-]1)(C)C)C.[Mg+2].[Cl-].[Cl-],-0.40760000000000035
-0.20090000000000008,184.23899999999998,41.57,8.117081327556205,4.867103526609243,1,4,2,0.6450219289410271,CCN1CC2CNOC2C1C(=O)C,0.32959999999999995
2.4550000000000005,264.36899999999997,61.36,12.10402055147775,6.775759956491484,3,3,6,0.7393528253420835,CCC(=O)NC1=CC=C(C=C1)[C@@H]([C@H](C)NC(C)C)O,2.0382499999999992
4.304660000000003,420.96200000000005,66.48,17.900475766384393,11.14486083892812,1,3,4,0.8011057297770747,CC1=CC(=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)NC3=CC(=C(C=C3)C)Cl)C,2.3987000000000003
5.648200000000006,460.29100000000034,29.540000000000003,20.680443786105567,18.383819456903918,0,2,13,0.33283041950982534,CCCC[Sn](CCCC)(CCCC)C1CC(C(=O)N1CCOC)(C)C,2.938099999999999
-0.6646999999999994,351.38400000000007,109.31,13.875591985405142,9.259515333864403,1,6,4,0.7860402936442273,CCS(=O)(=O)C1CN(C1)C(=O)CN2C3=CC=CC=C3C(=O)NC2=O,0.8748
3.089500000000001,414.4770000000001,67.87,17.051664878569813,10.156658033014523,1,5,9,0.6389882309882393,C[C@@H]([C@@H](C1=CC=CC=C1)N2CCCC2)NC(=O)COC(=O)COC3=CC=CC=C3F,1.6592400000000003
7.109100000000005,526.0110000000003,63.99,21.504356045368585,12.747164306866217,1,4,7,0.24612562249594727,CCCC1=NC2=C(C=C(C=C2)NC(=O)C3=CC=CC=C3F)C(=O)N1CC4=CC=C(C=C4)C5=CC=C(C=C5)Cl,3.292699999999999
2.2417999999999996,253.34599999999995,60.18000000000001,11.315371778612729,7.005311603448111,1,5,7,0.8072063803195227,CCCNC(CC)CC1=NC(=NO1)C2CCCO2,1.0693785714285715
10.513699999999996,653.0220000000004,111.89999999999999,30.492233691376324,19.189856868744805,3,3,34,0.036219217357356684,C/C=C/CCCCCCCCCCCCCCCCCCCCC[N+](CCC(C)C(=O)O)(CCC(C)C(=O)O)CCC(C)C(=O)O,2.728699999999998
0.6851000000000018,464.0530000000002,27.990000000000002,20.555006575078966,11.650277699967482,1,2,9,0.505351671238447,CCN(CC1=CC=CC=C1)N2C3=CC=CC=C3C(C2=O)(CCC[NH+](C)C)C4=CC=CC=C4.[Cl-],-0.010140000000000036
5.0933000000000055,182.35099999999997,0.0,9.571067811865477,5.974873734152917,0,0,9,0.343853051220754,CCCCCCC(=C)CCCCC,3.1046999999999993
3.248120000000002,482.5620000000003,104.57000000000001,20.002450145666682,11.853573068110725,1,9,8,0.38544767069387037,CC1=NN=C(N1C2=CC(=CC=C2)OC)SCC(=O)O[C@@H](C)C(=O)N[C@@H]3CCOC4=CC=CC=C34,2.5158999999999994
6.8810000000000064,404.6200000000002,47.72,20.322683144735006,12.542376436849384,1,4,18,0.252903569296521,CCCCC(CCCC)(CCCC)COP(N(C(C)C)C(C)C)OCCN,3.510400000000003
0.5742,201.24699999999999,80.39,7.7370137133332015,5.270684656737211,2,3,3,0.7006349483499651,C1=CC=C(C=C1)[C@@H](CN)S(=O)(=O)O,0.6055
1.4932799999999995,445.48000000000025,114.69,17.51037130986265,10.47906046281404,1,9,5,0.6888235419982134,CC(=O)NCC1CN(C(=O)O1)C2=CC=C(C=C2)N3CCN(C(C3)F)C4=NN=C(S4)C#N,1.8138000000000003
6.345700000000007,509.6970000000003,73.34000000000002,22.170591621817138,13.702070072194294,1,8,13,0.21117340509193047,CCSCC1=CN=C(N=C1C2=CC=C(C=C2)OC)N/C=C(\CSCC)/C(=O)C3=CC=C(C=C3)OC,3.313400000000001
3.3949000000000025,407.34400000000005,66.81,16.05162711392437,10.990697627211379,0,4,3,0.7685838815432963,CCCC(=O)N=C1N([C@H]2CS(=O)(=O)C[C@H]2S1)C3=C(C=C(C=C3)Cl)Cl,2.5734333333333312
1.1051399999999993,453.45500000000027,118.83,18.90917235941457,10.250418607792549,0,11,5,0.4153216857335276,CCOC(=O)C1=CC=C(C=C1)N2C(=C(N3C2=NC4=C3C(=O)N(C(=O)N4C)CC(=O)OC)C)C,1.3640583333333334
0.9183000000000001,142.154,42.6,5.832624277180031,3.0320928458176555,1,3,3,0.6818878323525511,COCC1=C(OC=C1)CO,0.35010000000000013
0.9911000000000006,412.411,93.64,15.156880006634786,10.077690776503452,0,7,4,0.537802251355562,COC(=O)C1CS(=O)(=O)CCN1C(=O)CSC2=NC=C(C=C2)C(F)(F)F,0.8850766666666666
2.17872,444.5130000000002,130.13,18.083078928284436,11.486239013518563,3,6,8,0.4902303348320698,CCCS(=O)(=O)NC1=CC=CC(=C1C)NC(=O)CCN2C3=CC=CC=C3C(=O)NC2=O,1.617966666666667
0.5836999999999997,318.355,136.59,12.514164827532088,7.65492285588726,3,7,8,0.36208135788259127,CCOCC(C)NS(=O)(=O)C1=CC=CC(=C1[N+](=O)[O-])NN,1.5566933333333335
2.563720000000001,341.38599999999997,62.300000000000004,14.036117523200069,8.322962330222916,1,3,3,0.9332241675605643,CC1=C(C=CC=N1)C(=O)NC2CCN(CC2)C(=O)C3=CC=CC=C3F,2.104249999999999
3.305200000000001,398.5030000000002,77.52,17.709598790422827,10.141920137934502,1,5,6,0.5966927397340798,CC(C)(C)[C@@H]1CCC2=NC3=CC=CC=C3C(=C2C1)C(=O)OCC(=O)NCCOC,2.7259
1.12492,352.41200000000015,103.78000000000002,14.174450476127827,9.417888971875534,2,4,7,0.7653443297867216,CC1=C(C=C(C=C1)S(=O)(=O)NC2CC2)C(=O)N(CC(=O)O)C3CC3,1.0856785714285715
0.0945999999999999,258.70899999999995,67.35,10.366009901944633,5.170627336081835,1,6,2,0.7589840619805851,COC(=O)C1=CN=C(C=N1)N2CCNCC2.Cl,0.9443000000000006
3.901200000000002,413.4030000000001,71.01,15.803169396136905,9.728137023831154,1,5,3,0.7052898008382941,C1CC2C(CC1N2C(=O)C3=CN=CC4=CC=CC=C43)NC5=NC=C(N=C5)C(F)(F)F,2.3322
5.1844000000000054,644.7600000000002,134.56,26.77896166589393,16.468560833768375,3,9,11,0.17178640592212388,CC(C)(C(CC(C)(CN1[C@@H]2CC[C@H]1CC(C2)OC3=C(C=C(C=C3)[N+](=O)[O-])F)O)N4[C@@H]5CC[C@H]4CC(C5)OC6=C(C=C(C=C6)N)F)O,2.2861
0.2662999999999998,247.35999999999999,57.61,10.617466919193944,7.924580883475286,1,4,1,0.7222548919180855,CC1CCCN(CC1)C2CS(=O)(=O)CC2O,0.37823333333333314
1.4385199999999994,329.404,75.36000000000001,14.181956591494934,8.302443805319573,0,6,6,0.7981093429054326,CC1=NC(=NO1)CN([C@H]2CCN(C2)CCC3=CC=CC=N3)C(=O)C,0.930699999999999
2.9724000000000004,307.43800000000005,67.59,14.349132135125084,7.848661625993027,2,4,8,0.724581890853951,CCCCN(C)C(C(C)C)C(=O)NC1=C(C=C(C=C1)N)OC,1.1042666666666663
1.2724000000000002,282.384,49.85000000000001,12.637833631449688,7.72466693193563,0,3,1,0.680632451316171,CC1CCCN(CC1)C(=O)C(=O)N2CCC(CC2)OC,1.2779999999999998
3.919000000000003,271.351,21.259999999999998,11.663812757552812,6.786216225262119,1,2,9,0.6873187525880254,CC(C)OCCCCNCC1=CC=C(C=C1)C(F)F,1.6604999999999999
4.401980000000004,498.67400000000015,92.26,21.592861190934766,13.668945505779787,1,6,6,0.5437738678970525,CC1=CC(=C(C(=C1C)S(=O)(=O)N2CCC(CC2)C(=O)NC3=NN=C(S3)CC4=CC=CC=C4)C)C,1.9976333333333323
6.3408000000000095,432.6890000000002,60.69,20.901754239885435,12.729605540086805,3,3,5,0.44417181060293964,CC.C[C@@H](/C=C/C[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C3C[C@H](C[C@@H](C3)O)O)C)C(C)(C)O,2.5838666666666676
1.2011999999999994,389.9070000000003,57.09,16.388422786395836,10.083273756108433,2,2,4,0.8126527233541115,CN1C2=C([C@H](NC1=O)C3=CC=CC=C3Cl)C(=O)N(C2)CC[NH+]4CCCCC4,0.5628000000000005
0.5883000000000003,251.37900000000005,46.8,10.988670909772333,7.4021214620389175,1,4,7,0.7326585614038349,CSCCC[NH2+]CCC1=NN=C2N1C=CC=C2,-0.26489999999999997
1.6576800000000003,359.4940000000002,98.6,16.158533211883586,9.212930099931272,3,3,10,0.5540786186673524,CC(C)C[C@@H](C(=O)NC1=CC=CC=C1)NC(=O)[C@H](C(C)C)[NH2+]CCC#N,1.211316666666666
6.871600000000005,665.6900000000002,114.99000000000001,26.25283912142302,14.883856502554206,3,7,12,0.11179314277336061,COC1=CC(=CC(=C1OC)OC)/C=C(\C(=O)NC2=CC(=CC=C2)SCC(=O)NC3=CC=CC(=C3)C(F)(F)F)/NC(=O)C4=CC=CC=C4,2.131699999999999
5.010900000000005,429.5610000000002,92.55000000000001,18.717290318237854,11.461374685604042,1,4,11,0.2315279608682436,CCCCCCN([C@H](/C=C\C)C(=O)NC1CCCCC1)C(=O)C2=CC=C(C=C2)[N+](=O)[O-],2.4247333333333336
3.7880600000000024,273.339,59.61,11.582143445269272,7.05627450078058,1,3,3,0.9251609507077155,C1C(CC1NC2=CC(=C(C=C2)C#N)C#N)C3=CC=CC=C3,2.2583499999999996
3.2707000000000015,373.54100000000017,61.440000000000005,17.039366579437075,10.434148946694496,2,3,9,0.6983013377575622,CCCC(C1=CC=CC=C1)NC(=O)C(C)N2CCCC(C2)C(=O)NCCC,1.7157400000000007
2.8764800000000017,479.5550000000002,125.35999999999999,18.945301296679098,12.272980808995698,2,7,8,0.5610403804828903,C[C@H](CC(=O)OCC(=O)NC1=C(C2=C(S1)CCCC2)C#N)NS(=O)(=O)C3=CC=C(C=C3)F,1.438499999999999
3.2165000000000017,364.0519999999999,44.760000000000005,14.160130669528902,7.398180240621443,0,4,4,0.43672756746908414,CC(=O)OC[C@H]1C[C@]2(C(=C([C@@]1(C2(OC)OC)Cl)Cl)Cl)Cl,3.2609
2.8615000000000013,357.4980000000001,44.81,15.607900518496676,10.18884132694414,1,3,6,0.8514359857917412,C1COC[C@@H]1CN(C2CC2)C(=O)NC3CCN(CC3)CC4=CC=CC=C4,2.0960666666666663
2.987260000000002,301.386,62.47,13.349132135125084,7.512925997356985,2,3,6,0.8619286222246118,CC1=CC(=C(C(=C1)C)CC(=O)NC(CCO)C2=CC=CO2)C,1.6492142857142855
3.7259800000000016,332.81600000000003,77.81,13.38492841101465,7.978220634725076,2,5,3,0.8973967700573662,C[C@@H](C1=CC2=C(C=C1)NC(=O)CC2)NC3=C(C(=NS3)Cl)C#N,2.057450000000001
4.054120000000003,412.294,72.47,16.081190318002882,10.118615760325095,1,4,3,0.8257228710240962,CC1=CC=C(C=C1)C2=C(OCCS2(=O)=O)C(=O)NC3=CC(=C(C=C3)Cl)Cl,2.599166666666666
0.778,248.286,103.77,10.280598196065483,5.75632450181718,4,3,3,0.6447635836703381,CC(C)[C@@H](C(=O)NC1=CC2=C(C=C1)NC(=O)N2)N,0.9257999999999997
2.1124,458.5630000000001,142.32000000000002,19.518619705488586,11.307826500691572,4,7,11,0.4061942742696111,CCCCN1C(=C(C(=O)NC1=O)N(CCCC)CC(=O)NC(=O)N[C@H](C)C2=CC=CC=C2)N,1.3845333333333338
3.355400000000002,248.71299999999997,35.010000000000005,10.262477835195018,5.912834172449299,0,3,4,0.7786083212684296,CC(C1=CC=CC=C1)OC2=NC(=CN=C2)CCl,2.9415000000000013
3.8417000000000034,220.35599999999994,20.23,10.844554820998496,6.5820652918278615,1,1,1,0.7115278991456477,C[C@@H]1CCC[C@]2(C1=CC(=C(C)C)CC2)CO,2.8836250000000003
3.270380000000002,409.452,67.57,16.667494905745343,9.843398056531235,1,4,4,0.828954394299063,CC(C)CC(=O)N1C[C@H]2CN(CC[C@]2(C1)CO)C3=CC(=C(C=C3)C#N)C(F)(F)F,2.350599999999999
3.4551000000000016,421.42800000000017,96.53,16.64626764632674,9.373775086045598,3,4,7,0.5444221009046731,CNC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2OCC(=O)NC3=CC=CC=C3F,1.982499999999999
2.041,308.1580000000001,44.760000000000005,13.519029324372454,7.410986599053275,0,4,5,0.6167020222071783,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)CC(=O)OCCF,1.9758000000000002
5.7087000000000065,536.6250000000001,88.85,22.27044447805217,13.757991607650611,1,5,10,0.26245006338796195,CCOC(=O)CCCN(C1=C(C=C2C(=C1)OC(=C2C(=O)NC)C3=CC=C(C=C3)F)C4=CC=CC=C4)S(=O)C,2.9554999999999993
4.763500000000004,499.99500000000035,93.9,20.76786819616667,12.154371894380626,1,7,9,0.39223955288981305,CN(C)C1=C(C=C(CC1)NC(=O)CC(=O)C2=CC=CC(=C2)C3=NOC(=C3)COC4CCCCO4)Cl,1.818500000000001
3.8854000000000024,371.4830000000001,55.400000000000006,15.069057649630672,10.23220849051559,1,5,3,0.8299156040011735,C1CSC(S1)C2=CC=C(C=C2)NC(=O)[C@H]3CC4=CC=CC=C4C(=O)O3,2.448246666666667
0.42570000000000013,178.663,55.120000000000005,7.5387705557912685,3.6570128421998396,2,2,3,0.6586700174216399,CC(=O)NCCC1(CC1)N.Cl,0.5689999999999997
1.7175200000000002,357.3950000000001,99.0,14.409552521107315,8.197607816873859,1,8,5,0.7463357034435374,CC1=NN=C(S1)NC(=O)CN2C(=O)C=CC(=N2)C3=CC=CC=C3OC,1.8875000000000002
3.4997000000000025,285.734,39.94,11.364391969074227,6.532568360246997,0,4,4,0.7364321834708597,C1=CC=C(C=C1)N2C=NN=C2COC3=CC(=CC=C3)Cl,3.2178000000000027
4.905920000000004,471.5320000000002,85.43,19.345518599958574,11.211698142551757,3,3,6,0.2067871616940229,CC1=C(NC=C1C=C(C2=CC=C(C=C2)F)C(=O)N3CCC4=C(C3)C=C(C=C4)C(=O)NO)C=CC=C,2.894450000000001
3.467780000000002,350.4220000000001,86.09,15.028016376501174,8.66472871677276,1,4,7,0.8282558473251537,CCCN(CCC)C(=O)C1=CC=CC(=N1)C(=O)NC2=CC=CC(=C2)C#N,0.5277
-2.0690999999999957,360.41100000000006,170.85,14.90573553036622,7.9913490469383754,6,6,10,0.2596641021443627,CC(C)CC(C(=O)NC(C)C(=O)O)NC(=O)CNC(=O)C(C(C)O)N,-0.3488999999999999
5.060740000000003,451.3240000000002,69.04,17.818250802258166,9.833399095377384,1,5,4,0.47108967357953496,CC1=CC=C(C=C1)N2N=C3C=C(C(=CC3=N2)NC(=O)C4=C(C=CC(=C4)Br)OC)C,3.225353333333333
4.754100000000005,288.414,14.100000000000001,13.289630388148566,8.105250240889799,0,0,5,0.7046659645390444,CCC(CC)C1=CC=CC=C1C2=CC=C(C=C2)C3=[N+]=CC=C3,3.1398600000000005
3.558720000000002,303.83699999999993,28.160000000000004,13.503012104715763,8.126023459476409,1,3,3,0.9395300021088072,CCCC1=NC2=C(C=CC(=C2C(=C1)N3CCNCC3)Cl)C,2.6782866666666667
2.4830200000000007,526.6630000000001,123.74,21.94165502793669,13.665709269633362,3,7,9,0.4613272612510221,CC1=C(C=CC=C1NC(=O)CN2CCC(CC2)C(=O)NCCC(=O)NC3=NC=CS3)C(=O)N4CCCC4,2.04318
2.4885200000000003,382.42400000000015,103.19000000000001,15.916858457284604,8.668556433125373,2,7,7,0.6507170744705749,CC1=NN=NN1C2=C(C=CC(=C2)NC(=O)NC(COC)C3=CC=CC=C3)OC,2.5180999999999996
4.500380000000003,309.39400000000006,62.71,12.634887986199717,7.257396185195223,0,5,0,0.707520581998557,C1=CC=CC=CON=NSC=CC=CC(=CC=CC=C1)C#N,3.0301266666666673
10.648899999999985,644.763,61.42,26.76443290494236,17.03914333480504,0,7,3,0.19200936549792536,C1=CC=C2C(=C1)C=CC=C2C3=NC(=NC4=C3SC5=CC=CC=C54)N6C7=CC=CC=C7C8=C6C=C9C(=C8)C1=CC=CC=C1N9C1=NC=NC=C1,2.176600000000001
2.4111000000000002,345.18,40.540000000000006,11.923560204346728,6.806842088699317,1,2,2,0.8373172858420217,CN1CC(CC(C1)C(=O)O)C2=CC=C(C=C2)I,2.4032333333333336
0.9346199999999998,249.22599999999994,115.38,9.63529975864381,5.510471354342374,2,6,2,0.8128417050447233,CC1=NC2=C(O1)C[C@@H](C3=C2ON=C3C(=O)O)CN,1.6267999999999991
2.9788200000000016,206.35299999999998,0.0,10.96372145344501,5.582789148155905,0,0,3,0.6670026882265924,CC1=CC=C(C=C1)C(C)(C)C[N+](C)(C)C,3.1854000000000013
4.146300000000004,378.5380000000001,58.64,16.915364907341317,10.543781927730468,1,4,3,0.8596091875697718,CC(C)(C)OC(=O)NCC1CCCCN1C(=O)C2=CC3=C(S2)CCCC3,2.862583333333335
2.733900000000001,302.443,41.46,13.071406109988628,9.132058716641833,1,3,2,0.8519423325429454,C1CCC(C1)NC(=O)C2CSC34C2CCN=C3C=CC=C4,2.5006999999999997
4.077500000000002,564.3020000000004,103.65,20.176581973455136,11.134969751028482,1,9,7,0.33976554464216724,CC(C1=NC(=NN1C2=C(C=CN=C2)Cl)CN3C(=O)N(C(=N3)C4=CC=C(C=C4)Cl)C[C@@H](C(F)(F)F)O)(F)F,2.5349166666666663
2.8964000000000016,328.2900000000001,67.43,12.452496417553947,6.835620216283677,2,3,3,0.8385602184941479,CCC1=C([C@@H](NC(=O)N1)C2=CC(=CC=C2)C(F)(F)F)C(=O)OC,2.671366666666667
6.230100000000005,476.56800000000015,59.81,19.79624362165237,11.73854663206993,1,5,8,0.39167966689574274,CC[C@H](C)NC(=O)C1=CC=C(C=C1)CSC2=NN=C(N2C3=CC=CC(=C3)C(F)(F)F)C(C)C,3.572
4.114900000000003,433.8470000000002,65.07,17.01717150230286,10.254979772209273,0,5,3,0.45906352769793624,C1C2=CC3=C(C=C2OO1)C4(CO3)C5=CC=CC=C5N(C4=O)CC6=CC(=CC=C6)C(=O)Cl,3.341499999999997
2.7018000000000004,475.64000000000016,79.82000000000001,20.299587810428566,12.580170763214403,1,8,8,0.5797762023365025,COC1=C(C=C2C(=C1)C(=NC=N2)N3CCC(CC3)CN4C(=O)C(NC4=S)CCSC)OC,2.138100000000001
0.8971000000000001,98.149,38.379999999999995,4.679264403068835,2.148472354163807,1,2,1,0.48596729431509383,CC(=N/C=C\N)C,-0.2159
7.189160000000007,767.3020000000001,139.95,31.764634822692916,18.72036683924447,4,6,10,0.13484082706231154,CC1=C(C=C(C=C1)NC(=O)C2CCCN2C(=O)C3CCN(CC3)CC(=O)NC4=CC=CC(=C4C)C(=O)NC5=C(C=CC(=C5)F)C)NC(=O)C6=CC=C(C=C6)Cl,2.5323999999999987
2.3773999999999993,284.23699999999997,57.25,10.22351253015892,5.6362240234777605,1,4,3,0.9410583390112117,C1=CC(=CC=C1CN2C=CC(=O)C(=C2)N)OC(F)(F)F,2.0291
2.8543900000000013,382.4200000000001,110.96,15.983085799555846,8.614789530942586,2,5,7,0.4289740117968324,CC(=NNC(=O)C1=C[CH+]C(=CC1)[N-]C(=O)C)CC(=O)NC2=CC=CC=C2OC,2.47525
12.10709999999998,713.6200000000001,39.07,28.90129396737621,18.549553124251606,0,4,17,0.05466873646971073,CCCCCCCCCCCCCCCCCCN1C(=O)C2=CC(=C3C4=CC=CC=C4SC5=C(C=C(C2=C35)C1=O)Br)Br,2.2544999999999997
4.772640000000003,670.7860000000002,148.74,27.865690562969483,16.726724812010772,5,6,11,0.19855475389307606,CC1=CC(=CC=C1)C(=O)NC2=C(C=CC(=C2)NC(=O)CNC(=O)C3CCN(CC3)CC(=O)NC4=C(C=CC(=C4)C(=O)NC5CCCC5)C)F,1.816459999999999
1.53464,402.49500000000023,91.72,17.44088927460621,10.101141743935132,1,8,7,0.7552987438616251,CCCN1C(=C(C(=O)N(C1=O)CCOC2=C(C=CC=C2C)C)N3CCOCC3)N,1.0012833333333329
1.4363,220.19200000000004,108.39999999999999,8.132601586098247,4.431517332212915,1,6,2,0.26746159100596983,C1C=C(/C(=N/O)/[C@H](O1)N2C=CN=C2)N=[N+]=[N-],1.5421
3.8994000000000018,517.8120000000001,78.21000000000001,19.12986778089681,11.327347676782026,2,5,4,0.3179326877565466,C1=CC=C(C=C1)C(=O)N/C(=[NH+]\C2=CC=C(C=C2)Cl)/SCN3C4=C(C=C(C=C4)Br)OC3=O,2.880499999999999
4.675720000000004,375.4190000000001,61.440000000000005,15.605061081143539,8.66952529268184,2,2,6,0.7703386486191268,CCCC(=O)NC1=C(C(=CC=C1)NC(=O)N(C)CC2=CC(=C(C=C2)F)F)C,2.606
0.14450000000000118,293.415,55.730000000000004,13.528216555690992,7.454441539799968,1,6,6,0.8053641479695285,CN(C)C[C@@H]1CN(C[C@@H]1CO)CC2=CN=C(N=C2)N(C)C,0.010581666666666689
1.3207000000000009,347.4630000000002,90.11999999999999,15.229585340985826,9.496211728941114,3,4,6,0.7238770567732155,CCC1=C(C(=O)NN=C1CC)CNC(=O)NC2CCN(CC2)C3CC3,0.41094
1.2569000000000004,402.9020000000001,63.08,16.667294726555525,9.713667583252342,2,3,6,0.7642219880781729,COC1=C(C=C(C=C1)Cl)CC(=O)N2CC[NH+](CC2)CC(=O)NC3=CC=CC=C3,0.18020999999999998
2.914500000000001,330.38400000000007,81.47,13.51899986718133,8.782097400829285,1,4,5,0.6646317271244645,C1C[C@@H]2[C@@H](C1)[C@H]3C[C@H]2C[C@H]3NC(=O)COC4=CC=C(C=C4)[N+](=O)[O-],2.205333333333333
3.5130000000000017,290.47600000000006,29.259999999999998,13.024965139090563,9.004530063630863,1,3,7,0.7792175319449774,C1CC2CCC1N2CCC[C@H](CSC3=CC=CC=C3)N,1.9525000000000006
3.614270000000001,287.32899999999995,53.11,12.097614872472692,6.2987430786009755,2,2,4,0.6562318744810455,CCC(C)(C)N(C)C1=CC(=C(C=C1)C(F)(F)F)C(=N)N,2.201450000000001
3.621900000000002,403.4950000000001,71.62,16.6277039406825,9.247672096332712,3,4,10,0.31488794292580513,CCCCCC(C)CNC(=S)NNC(=O)C1=CC(=C(C=C1)OC(F)F)OC,2.517916666666668
7.961620000000007,616.6140000000001,108.21000000000001,24.375870038125214,13.800383965594028,0,8,10,0.12826144042634868,CC1=CC(=C(C=C1)C(C)C)OCCN2C(=O)/C(=C/C3=CC(=C(C=C3)OC4=C(C=C(C=C4)C(F)(F)F)[N+](=O)[O-])OC)/SC2=O,3.372599999999998
-0.6871999999999983,262.35,110.96,11.321289757007373,6.5077542095729894,4,6,5,0.5218866890814995,C[C@H]([C@@H]1CC[C@H]([C@H](O1)O[C@H](C)[C@@H]([C@H](C)O)O)N)N,0.3195
4.867200000000004,287.23,20.23,12.48258514705694,7.222837496193597,1,1,2,0.8225912189643512,CC1(CCC(CC1)(CC2=C(C(=CC=C2)Cl)Cl)O)C,2.975808333333335
4.567600000000004,444.57600000000025,89.72000000000001,20.214756445431977,11.308330214431432,1,7,6,0.6979921833254998,C[C@@H]1CN(C[C@@H](O1)C)[C@@H](C2=NC(=NO2)C3=CC=C(C=C3)CNC(=O)OC(C)(C)C)C(C)C,2.382033333333333
1.2860800000000001,147.17699999999996,44.019999999999996,6.065635587324219,3.4361167259432657,1,2,2,0.6844930802669911,C1=CC=C(C=C1)[C@H](CO)C#N,1.0844999999999994
5.6758600000000055,534.7070000000002,93.94999999999999,22.935642462512877,14.547703466464364,1,7,9,0.27793804290498936,CC[C@@H](C(=O)NC1=C(C=CC(=C1)C)C)SC2=NN=C(N2C3=CC=CC=C3)CS(=O)(=O)C4=CC=C(C=C4)C,2.841299999999998
4.632300000000005,473.4040000000001,58.440000000000005,19.734580641619218,11.676034546406774,0,5,5,0.5423379444122094,CCC(C1=NC2=CC=CC=C2C(=O)N1CC)N3CCN(CC3)C(=O)C4=C(C=C(C=C4)Cl)Cl,3.0010000000000003
5.2241000000000035,372.2920000000003,55.4,15.329030523700919,9.16432565260088,1,3,6,0.6964527378059405,C[C@@H](C(=O)NC1=C(C=CC(=C1)Cl)Cl)OC(=O)CCC2CCCCC2,2.224066666666667
0.9529000000000003,416.4980000000002,94.24,17.532440804952532,10.26956075307682,3,5,9,0.5660264416195333,COC1=C(C=C(C=C1)C(=O)NCC(=O)NC[C@H](C2=CC=CO2)[NH+]3CCCCC3)OC,0.6149600000000003
3.1294000000000017,395.51900000000006,71.17,16.529437067859703,10.177318893212687,3,5,9,0.6100762287207478,CC(C)CC1=NC=C(S1)C2(CC2)NCC(C(CC3=CC(=CC(=C3)F)F)N)O,1.7360900000000001
1.5812199999999998,203.24499999999998,63.53999999999999,8.728392132448004,4.678076328390627,2,3,1,0.31970055334177844,CC1=CC2=C(C=CC=C2N1C)/C(=N/O)/N,1.4862999999999997
2.767640000000001,308.309,50.27,12.053404908903484,6.985849584997666,0,4,2,0.8016403717001412,CC1=C(SC(=N1)CN2C3=C(C=CC(=C3C(=O)C2=O)F)F)C,2.8041499999999995
4.723900000000004,438.55300000000017,76.58000000000001,18.144137201482067,11.408177768874587,1,7,8,0.5482153045198137,C1CCCN(CC1)CC2=CSC(=N2)NC(=O)COC3=CC=C(C=C3)OC4=CC=CC=N4,2.374066666666667
3.725900000000003,362.5140000000002,50.8,16.55242735551553,10.03805367773224,1,4,10,0.6445637988455761,CCOC1=C(C=C(C=C1)C(=O)NCCCCN2CCC(CC2)C)OCC,1.9491933333333338
2.2527999999999997,296.39200000000005,68.29,12.990561465417814,7.651245067940773,1,5,5,0.846226529747516,C[C@H](C1=CSC(=N1)C(C)C)NC(=O)[C@H]2C[C@@H]2C(=O)OC,1.39885
3.8835000000000024,220.33700000000002,9.23,9.743359146935182,5.765524908322935,0,2,6,0.5311925737928753,COC(CC=C)C=CSC1=CC=CC=C1,3.2375999999999987
2.7156000000000033,473.6590000000002,208.10999999999999,20.344195772013983,12.161534644441375,6,5,20,0.08767691647118948,CCCCCCCCCCC(CCCCCCN=C(N)N)C(=O)N.C(C(C(=O)O)N)C(=O)O,1.0360766666666672
1.4806000000000001,207.273,41.489999999999995,8.94088384466122,5.396249568935,2,3,3,0.7885218837947934,CC(CO)NC1CCOC2=CC=CC=C12,1.3834000000000006
3.0444000000000004,388.8110000000002,99.77000000000001,15.16976562308357,8.431177255104258,3,4,5,0.6852114181195863,COC1=C(C=CC=C1Cl)NC(=O)NC2=CC=CC(=C2)CN3C(=O)CNC3=O,2.5974500000000007
4.480020000000003,318.87300000000005,29.259999999999998,14.002004308625864,7.578423107488198,1,2,4,0.84272437658866,CC1=C(C(=CC=C1)C(=S)N)N(C)C(C)C2=CC=C(C=C2)Cl,2.8249400000000002
3.5184000000000015,272.392,46.33,12.10617426259088,7.926126165634263,1,2,3,0.8557344292578573,C1CCC(CC1)CCC(=O)N2CCC3=C2C=C(C=C3)N,2.6032999999999986
1.9236,183.25100000000003,48.39,8.031675051622047,4.704950645050667,1,3,6,0.7326168105956262,CCC(CCN)OCC1=CC=CO1,0.5939400000000004
2.8782000000000014,387.50500000000034,54.900000000000006,16.24894968709666,10.71343459724299,0,6,2,0.793143041545435,C1C[C@H](CN(C1)C2=NC3=CC=CC=C3S2)C(=O)N4CCC5(CC4)OCCO5,2.2964333333333316
